family,method,encoder,dict_learner,dict_learner_impl,implementation,dataset,atoms,classifier,source,n_seeds,status,macro_precision,macro_recall,macro_f1,macro_pr_auc,minority_precision,minority_recall,minority_f1,minority_pr_auc,accuracy,roc_auc,mcc,macro_f1_std,minority_f1_std,minority_pr_auc_std,mcc_std,roc_auc_std,threshold,fit_seconds,run_started,run_id
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,1024,LogisticRegression,mccv,5,ok,0.551447,0.615153,0.561769,0.547207,0.138157,0.333846,0.194306,0.117439,0.87006,0.70397,0.153529,0.010825,0.017348,0.013787,0.020628,0.016299,,56.38,20260802_165346,mc_cv_wl_bayesian_gpu_nci_full_atoms1024_20260802_165346_20260802_173007
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,1024,GradientBoosting,mccv,5,ok,0.542782,0.571221,0.547712,0.536062,0.125475,0.217692,0.15356,0.100871,0.891572,0.656227,0.108662,0.008773,0.028158,0.013724,0.024751,0.022369,,56.38,20260802_165346,mc_cv_wl_bayesian_gpu_nci_full_atoms1024_20260802_165346_20260802_173007
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,1024,LinearSVM,mccv,5,ok,0.547162,0.603911,0.555747,0.543498,0.130714,0.31,0.182152,0.111132,0.87024,0.690769,0.139409,0.010018,0.018447,0.013812,0.023423,0.014841,,56.38,20260802_165346,mc_cv_wl_bayesian_gpu_nci_full_atoms1024_20260802_165346_20260802_173007
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,1024,RandomForest,mccv,5,ok,0.549984,0.571075,0.555113,0.532604,0.14001,0.206154,0.162525,0.095841,0.901751,0.650922,0.117801,0.013321,0.027786,0.012591,0.030608,0.022516,,56.38,20260802_165346,mc_cv_wl_bayesian_gpu_nci_full_atoms1024_20260802_165346_20260802_173007
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,2048,LogisticRegression,mccv,5,ok,0.542222,0.600042,0.544595,0.540291,0.120901,0.321538,0.171074,0.106726,0.852409,0.681691,0.128475,0.01935,0.00968,0.008129,0.010425,0.007875,,101.96,20260802_183706,mc_cv_wl_bayesian_gpu_nci_full_atoms2048_20260802_183706_20260802_194607
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,2048,GradientBoosting,mccv,5,ok,0.53343,0.549004,0.537016,0.526671,0.109043,0.167692,0.130263,0.085762,0.894532,0.617605,0.080447,0.008016,0.008424,0.008995,0.010743,0.022762,,101.96,20260802_183706,mc_cv_wl_bayesian_gpu_nci_full_atoms2048_20260802_183706_20260802_194607
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,2048,LinearSVM,mccv,5,ok,0.539005,0.592358,0.542269,0.535683,0.115389,0.302308,0.164297,0.098608,0.855189,0.670258,0.11918,0.014919,0.012842,0.005557,0.014636,0.006977,,101.96,20260802_183706,mc_cv_wl_bayesian_gpu_nci_full_atoms2048_20260802_183706_20260802_194607
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,2048,RandomForest,mccv,5,ok,0.529295,0.574231,0.523456,0.52482,0.097578,0.289231,0.141083,0.082596,0.832485,0.625738,0.091898,0.025376,0.018077,0.009045,0.020722,0.012151,,101.96,20260802_183706,mc_cv_wl_bayesian_gpu_nci_full_atoms2048_20260802_183706_20260802_194607
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,4096,LogisticRegression,mccv,5,ok,0.541412,0.58993,0.545538,0.541698,0.120583,0.286923,0.165148,0.109265,0.864501,0.682147,0.120519,0.013545,0.020123,0.013837,0.02245,0.019507,,192.08,20260802_200225,mc_cv_wl_bayesian_gpu_nci_full_atoms4096_20260802_200225_20260802_221231
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,4096,GradientBoosting,mccv,5,ok,0.523739,0.564058,0.511792,0.522904,0.087337,0.286154,0.128593,0.07922,0.815882,0.610015,0.076659,0.028329,0.011531,0.006736,0.014859,0.015693,,192.08,20260802_200225,mc_cv_wl_bayesian_gpu_nci_full_atoms4096_20260802_200225_20260802_221231
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,4096,LinearSVM,mccv,5,ok,0.535278,0.585769,0.537489,0.537538,0.10862,0.29,0.155285,0.101889,0.853781,0.671758,0.109117,0.004664,0.011858,0.012778,0.015404,0.01893,,192.08,20260802_200225,mc_cv_wl_bayesian_gpu_nci_full_atoms4096_20260802_200225_20260802_221231
pipeline,wl+bayesian,wl,bayesian,bayesian_gpu,wl_bayesian_gpu,nci_full,4096,RandomForest,mccv,5,ok,0.523497,0.566219,0.512504,0.52174,0.086762,0.293846,0.130554,0.078614,0.81303,0.608699,0.077854,0.021643,0.014535,0.010872,0.019824,0.034073,,192.08,20260802_200225,mc_cv_wl_bayesian_gpu_nci_full_atoms4096_20260802_200225_20260802_221231
pipeline,wl_edge+fddl,wl_edge,fddl,fddl_gpu,wl_edge_fddl_gpu,nci_full,32,LogisticRegression,mccv,5,ok,0.589267,0.661371,0.608189,0.589044,0.209504,0.4,0.271222,0.193783,0.898213,0.794126,0.23857,0.013718,0.017189,0.029231,0.014999,0.014534,,114.75,20260729_213805,mc_cv_wl_edge_fddl_gpu_nci_full_atoms32_20260729_213805_20260729_215031
pipeline,wl_edge+fddl,wl_edge,fddl,fddl_gpu,wl_edge_fddl_gpu,nci_full,32,GradientBoosting,mccv,5,ok,0.622749,0.656796,0.633647,0.629492,0.277395,0.361538,0.30738,0.274045,0.924346,0.805703,0.274885,0.014409,0.030249,0.032262,0.031076,0.025338,,114.75,20260729_213805,mc_cv_wl_edge_fddl_gpu_nci_full_atoms32_20260729_213805_20260729_215031
pipeline,wl_edge+fddl,wl_edge,fddl,fddl_gpu,wl_edge_fddl_gpu,nci_full,32,LinearSVM,mccv,5,ok,0.603263,0.661417,0.622676,0.599897,0.237793,0.383846,0.291763,0.21423,0.91294,0.810044,0.257467,0.007175,0.016089,0.027711,0.019569,0.012433,,114.75,20260729_213805,mc_cv_wl_edge_fddl_gpu_nci_full_atoms32_20260729_213805_20260729_215031
pipeline,wl_edge+fddl,wl_edge,fddl,fddl_gpu,wl_edge_fddl_gpu,nci_full,32,RandomForest,mccv,5,ok,0.672723,0.715798,0.689655,0.677196,0.371808,0.472308,0.412927,0.36814,0.936437,0.835018,0.384811,0.019509,0.034281,0.0457,0.035703,0.025046,,114.75,20260729_213805,mc_cv_wl_edge_fddl_gpu_nci_full_atoms32_20260729_213805_20260729_215031
pipeline,wl_edge+csfddl,wl_edge,csfddl,,wl_edge_csfddl,nci_full,,,missing,,,,,,,,,,,,,,,,,,,,,,
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,1024,LogisticRegression,artifact,1,ok,0.6304,0.6693,0.6466,0.6191,0.2915,0.3846,0.3317,0.2514,0.9273,0.8319,0.2971,,,,,,0.7815,,20260804_193424,wl_edge_aksvd_nci_full_atoms1024_20260804_193424_20260804_195214
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,1024,GradientBoosting,artifact,1,ok,0.6293,0.6824,0.65,0.6499,0.288,0.4154,0.3402,0.3153,0.9244,0.8121,0.3071,,,,,,0.614,,20260804_193424,wl_edge_aksvd_nci_full_atoms1024_20260804_193424_20260804_195214
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,1024,LinearSVM,artifact,1,ok,0.6175,0.6972,0.644,0.6151,0.2627,0.4577,0.3338,0.2447,0.9143,0.8234,0.3044,,,,,,0.1289,,20260804_193424,wl_edge_aksvd_nci_full_atoms1024_20260804_193424_20260804_195214
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,1024,RandomForest,artifact,1,ok,0.6985,0.7634,0.7255,0.7199,0.4188,0.5654,0.4812,0.4506,0.9428,0.8646,0.4573,,,,,,0.3,,20260804_193424,wl_edge_aksvd_nci_full_atoms1024_20260804_193424_20260804_195214
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,2048,LogisticRegression,artifact,1,ok,0.6105,0.706,0.6388,0.6122,0.2475,0.4846,0.3277,0.2374,0.9067,0.8265,0.3017,,,,,,0.6958,,20260804_154547,wl_edge_aksvd_nci_full_atoms2048_20260804_154547_20260804_163934
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,2048,GradientBoosting,artifact,1,ok,0.6131,0.6666,0.633,0.6221,0.257,0.3885,0.3093,0.261,0.9186,0.7855,0.2745,,,,,,0.5812,,20260804_154547,wl_edge_aksvd_nci_full_atoms2048_20260804_154547_20260804_163934
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,2048,LinearSVM,artifact,1,ok,0.5993,0.723,0.6278,0.6117,0.2229,0.5385,0.3153,0.2363,0.8903,0.8255,0.2976,,,,,,0.108,,20260804_154547,wl_edge_aksvd_nci_full_atoms2048_20260804_154547_20260804_163934
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,2048,RandomForest,artifact,1,ok,0.7573,0.6789,0.71,0.7033,0.5449,0.3731,0.4429,0.4182,0.956,0.8575,0.429,,,,,,0.42,,20260804_154547,wl_edge_aksvd_nci_full_atoms2048_20260804_154547_20260804_163934
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,4096,LogisticRegression,artifact,1,ok,0.6215,0.7524,0.6564,0.6167,0.2648,0.5846,0.3645,0.2463,0.9043,0.8359,0.3503,,,,,,0.6799,,20260804_203846,wl_edge_aksvd_nci_full_atoms4096_20260804_203846_20260804_233605
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,4096,GradientBoosting,artifact,1,ok,0.6058,0.72,0.6354,0.6197,0.2365,0.5231,0.3257,0.2551,0.8984,0.8016,0.3051,,,,,,0.5496,,20260804_203846,wl_edge_aksvd_nci_full_atoms4096_20260804_203846_20260804_233605
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,4096,LinearSVM,artifact,1,ok,0.63,0.7391,0.6635,0.6163,0.2834,0.5462,0.3732,0.2459,0.9139,0.8308,0.3526,,,,,,0.1373,,20260804_203846,wl_edge_aksvd_nci_full_atoms4096_20260804_203846_20260804_233605
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,4096,RandomForest,artifact,1,ok,0.7575,0.7138,0.7333,0.7281,0.5421,0.4462,0.4895,0.4677,0.9563,0.8614,0.4693,,,,,,0.36,,20260804_203846,wl_edge_aksvd_nci_full_atoms4096_20260804_203846_20260804_233605
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,16384,LogisticRegression,artifact,1,ok,0.6188,0.7205,0.6494,0.6125,0.2628,0.5115,0.3473,0.2396,0.9098,0.8246,0.3237,,,,,,0.6973,,20260805_000950,wl_edge_aksvd_nci_full_atoms16384_20260805_000950_20260806_153155
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,16384,GradientBoosting,artifact,1,ok,0.617,0.684,0.6406,0.6105,0.263,0.4269,0.3255,0.2377,0.917,0.7907,0.2934,,,,,,0.6018,,20260805_000950,wl_edge_aksvd_nci_full_atoms16384_20260805_000950_20260806_153155
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,16384,LinearSVM,artifact,1,ok,0.6265,0.7264,0.6579,0.6203,0.2778,0.5192,0.3619,0.2555,0.9141,0.8195,0.3385,,,,,,0.1358,,20260805_000950,wl_edge_aksvd_nci_full_atoms16384_20260805_000950_20260806_153155
pipeline,wl_edge+aksvd,wl_edge,aksvd,aksvd,wl_edge_aksvd,nci_full,16384,RandomForest,artifact,1,ok,0.7558,0.699,0.7233,0.708,0.54,0.4154,0.4696,0.4282,0.956,0.85,0.4512,,,,,,0.3692,,20260805_000950,wl_edge_aksvd_nci_full_atoms16384_20260805_000950_20260806_153155
pipeline,wl_edge+lcksvd,wl_edge,lcksvd,,wl_edge_lcksvd,nci_full,,,missing,,,,,,,,,,,,,,,,,,,,,,
pipeline,wl_edge+online_dl,wl_edge,online_dl,,wl_edge_online_dl,nci_full,,,missing,,,,,,,,,,,,,,,,,,,,,,
pipeline,wl_edge+frozen_ksvd,wl_edge,frozen_ksvd,,wl_edge_frozen_ksvd,nci_full,,,missing,,,,,,,,,,,,,,,,,,,,,,
pipeline,wl_edge+bayesian,wl_edge,bayesian,,wl_edge_bayesian,nci_full,,,missing,,,,,,,,,,,,,,,,,,,,,,
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,32,LogisticRegression,mccv,5,ok,0.579686,0.647296,0.597161,0.576326,0.191727,0.374615,0.251237,0.171352,0.894387,0.75785,0.215767,0.011791,0.013072,0.011542,0.010484,0.016306,,159.82,20260803_235300,mc_cv_fsm_fddl_gpu_nci_full_atoms32_20260803_235300_20260804_002511
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,32,GradientBoosting,mccv,5,ok,0.645218,0.662268,0.651243,0.636535,0.321994,0.363846,0.337977,0.289107,0.932684,0.800645,0.305557,0.012143,0.019435,0.02645,0.020814,0.020723,,159.82,20260803_235300,mc_cv_fsm_fddl_gpu_nci_full_atoms32_20260803_235300_20260804_002511
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,32,LinearSVM,mccv,5,ok,0.583875,0.646782,0.600254,0.580182,0.200214,0.369231,0.255202,0.177622,0.898286,0.77181,0.220193,0.010747,0.012333,0.012841,0.0108,0.011644,,159.82,20260803_235300,mc_cv_fsm_fddl_gpu_nci_full_atoms32_20260803_235300_20260804_002511
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,32,RandomForest,mccv,5,ok,0.688499,0.69736,0.691757,0.674988,0.405335,0.426154,0.413414,0.36477,0.943115,0.824961,0.384888,0.011429,0.020598,0.031508,0.022686,0.013922,,159.82,20260803_235300,mc_cv_fsm_fddl_gpu_nci_full_atoms32_20260803_235300_20260804_002511
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,64,LogisticRegression,mccv,2,ok,0.585889,0.700687,0.609359,0.600193,0.198308,0.501923,0.283759,0.215816,0.880798,0.798472,0.262351,0.009327,0.010771,0.008518,0.006044,0.006308,,163.26,20260808_124107,mc_cv_fsm_fddl_gpu_nci_full_atoms64_20260808_124107_20260808_125420
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,64,GradientBoosting,mccv,2,ok,0.692586,0.658594,0.671596,0.661944,0.417318,0.340385,0.370901,0.336908,0.946941,0.825897,0.347765,0.036771,0.074105,0.015739,0.067109,0.003578,,163.26,20260808_124107,mc_cv_fsm_fddl_gpu_nci_full_atoms64_20260808_124107_20260808_125420
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,64,LinearSVM,mccv,2,ok,0.601507,0.676208,0.62462,0.602184,0.232692,0.421154,0.298875,0.219852,0.907327,0.799473,0.267124,0.0017,0.00195,0.000189,0.006465,0.009766,,163.26,20260808_124107,mc_cv_fsm_fddl_gpu_nci_full_atoms64_20260808_124107_20260808_125420
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,64,RandomForest,mccv,2,ok,0.718934,0.704905,0.711309,0.678496,0.465619,0.434615,0.448901,0.371729,0.949829,0.828121,0.423313,0.01033,0.018321,0.013666,0.021633,0.01818,,163.26,20260808_124107,mc_cv_fsm_fddl_gpu_nci_full_atoms64_20260808_124107_20260808_125420
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,128,LogisticRegression,mccv,2,ok,0.613469,0.627058,0.618569,0.584279,0.261837,0.296154,0.275645,0.184857,0.926909,0.790804,0.239254,0.003947,0.002239,0.019886,0.005111,0.031511,,169.7,20260808_033957,mc_cv_fsm_fddl_gpu_nci_full_atoms128_20260808_033957_20260808_035354
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,128,GradientBoosting,mccv,2,ok,0.68308,0.656023,0.665725,0.650019,0.398515,0.338462,0.36087,0.314561,0.943783,0.815594,0.335808,0.001335,0.002012,0.048434,0.00837,0.002595,,169.7,20260808_033957,mc_cv_fsm_fddl_gpu_nci_full_atoms128_20260808_033957_20260808_035354
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,128,LinearSVM,mccv,2,ok,0.620472,0.619511,0.619268,0.587885,0.276644,0.275,0.274387,0.192226,0.931691,0.795805,0.239417,0.003747,0.003497,0.022075,0.007565,0.030039,,169.7,20260808_033957,mc_cv_fsm_fddl_gpu_nci_full_atoms128_20260808_033957_20260808_035354
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,128,RandomForest,mccv,2,ok,0.709718,0.687881,0.697738,0.666138,0.448815,0.4,0.422295,0.346404,0.948746,0.828001,0.396693,0.008221,0.017179,0.016637,0.014833,0.008152,,169.7,20260808_033957,mc_cv_fsm_fddl_gpu_nci_full_atoms128_20260808_033957_20260808_035354
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,256,LogisticRegression,mccv,5,ok,0.616485,0.659475,0.632353,0.602954,0.264594,0.37,0.306178,0.221408,0.921783,0.801304,0.271656,0.007192,0.017112,0.023516,0.019848,0.020611,,188.9,20260804_225500,mc_cv_fsm_fddl_gpu_nci_full_atoms256_20260804_225500_20260804_233422
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,256,GradientBoosting,mccv,5,ok,0.65374,0.678496,0.660391,0.656136,0.337412,0.398462,0.356588,0.327069,0.93225,0.813746,0.327664,0.009156,0.013405,0.01449,0.015846,0.014792,,188.9,20260804_225500,mc_cv_fsm_fddl_gpu_nci_full_atoms256_20260804_225500_20260804_233422
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,256,LinearSVM,mccv,5,ok,0.637025,0.661567,0.647232,0.612805,0.305649,0.363846,0.330657,0.240982,0.931348,0.810662,0.296958,0.011257,0.02415,0.023824,0.025315,0.022179,,188.9,20260804_225500,mc_cv_fsm_fddl_gpu_nci_full_atoms256_20260804_225500_20260804_233422
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,256,RandomForest,mccv,5,ok,0.691965,0.699429,0.695182,0.674843,0.412091,0.429231,0.419638,0.361741,0.94427,0.843903,0.390967,0.008062,0.015085,0.02221,0.01634,0.014284,,188.9,20260804_225500,mc_cv_fsm_fddl_gpu_nci_full_atoms256_20260804_225500_20260804_233422
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,512,LogisticRegression,mccv,5,ok,0.613901,0.655011,0.630239,0.603207,0.259894,0.360769,0.30199,0.221084,0.921639,0.809764,0.265695,0.012188,0.022311,0.011453,0.023802,0.004493,,229.74,20260804_140526,mc_cv_fsm_fddl_gpu_nci_full_atoms512_20260804_140526_20260804_145410
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,512,GradientBoosting,mccv,5,ok,0.681615,0.679529,0.678547,0.666695,0.393279,0.39,0.387613,0.346397,0.941888,0.8315,0.359438,0.013315,0.023336,0.017131,0.028137,0.006947,,229.74,20260804_140526,mc_cv_fsm_fddl_gpu_nci_full_atoms512_20260804_140526_20260804_145410
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,512,LinearSVM,mccv,5,ok,0.631656,0.669742,0.646848,0.614286,0.294038,0.385385,0.332089,0.243876,0.927414,0.817906,0.298395,0.010313,0.020376,0.01081,0.021472,0.006752,,229.74,20260804_140526,mc_cv_fsm_fddl_gpu_nci_full_atoms512_20260804_140526_20260804_145410
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,512,RandomForest,mccv,5,ok,0.722523,0.689603,0.701284,0.678409,0.474267,0.402308,0.428761,0.36937,0.949937,0.844964,0.407847,0.006604,0.01506,0.02685,0.008998,0.013116,,229.74,20260804_140526,mc_cv_fsm_fddl_gpu_nci_full_atoms512_20260804_140526_20260804_145410
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,1024,LogisticRegression,mccv,5,ok,0.621287,0.694538,0.644608,0.611699,0.270538,0.450769,0.334445,0.23751,0.91543,0.815664,0.305726,0.010188,0.013603,0.010685,0.011826,0.009424,,343.65,20260804_004359,mc_cv_fsm_fddl_gpu_nci_full_atoms1024_20260804_004359_20260804_015515
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,1024,GradientBoosting,mccv,5,ok,0.671681,0.701657,0.684238,0.675161,0.371163,0.440769,0.401145,0.363255,0.938062,0.83113,0.371377,0.013168,0.023572,0.024685,0.024288,0.003836,,343.65,20260804_004359,mc_cv_fsm_fddl_gpu_nci_full_atoms1024_20260804_004359_20260804_015515
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,1024,LinearSVM,mccv,5,ok,0.635117,0.698566,0.658404,0.624532,0.298021,0.45,0.357322,0.262851,0.923804,0.82735,0.327089,0.009964,0.016346,0.015079,0.015864,0.005595,,343.65,20260804_004359,mc_cv_fsm_fddl_gpu_nci_full_atoms1024_20260804_004359_20260804_015515
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,1024,RandomForest,mccv,5,ok,0.695804,0.699133,0.696739,0.672977,0.419813,0.427692,0.422302,0.358272,0.9451,0.843301,0.394331,0.011313,0.021484,0.040532,0.022437,0.011097,,343.65,20260804_004359,mc_cv_fsm_fddl_gpu_nci_full_atoms1024_20260804_004359_20260804_015515
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,2048,LogisticRegression,mccv,5,ok,0.625958,0.655405,0.637554,0.608966,0.284046,0.355385,0.313527,0.232884,0.927269,0.815452,0.278941,0.00428,0.011572,0.016807,0.01169,0.006359,,681.32,20260804_104257,mc_cv_fsm_fddl_gpu_nci_full_atoms2048_20260804_104257_20260804_125534
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,2048,GradientBoosting,mccv,5,ok,0.671329,0.691986,0.68044,0.672081,0.37144,0.419231,0.392917,0.357211,0.939145,0.831835,0.362324,0.011875,0.021985,0.023883,0.023459,0.010768,,681.32,20260804_104257,mc_cv_fsm_fddl_gpu_nci_full_atoms2048_20260804_104257_20260804_125534
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,2048,LinearSVM,mccv,5,ok,0.65537,0.651843,0.652682,0.622321,0.343414,0.335385,0.337563,0.260497,0.938603,0.817842,0.306458,0.010653,0.022684,0.02663,0.020951,0.009418,,681.32,20260804_104257,mc_cv_fsm_fddl_gpu_nci_full_atoms2048_20260804_104257_20260804_125534
pipeline,fsm+fddl,fsm,fddl,fddl_gpu,fsm_fddl_gpu,nci_full,2048,RandomForest,mccv,5,ok,0.688731,0.705386,0.696055,0.671758,0.405009,0.443077,0.422049,0.35583,0.943079,0.842747,0.393291,0.005199,0.010041,0.024083,0.009938,0.010355,,681.32,20260804_104257,mc_cv_fsm_fddl_gpu_nci_full_atoms2048_20260804_104257_20260804_125534
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,32,LogisticRegression,mccv,2,ok,0.57774,0.618581,0.590939,0.562438,0.190923,0.301923,0.232253,0.145397,0.905522,0.742633,0.191417,0.014924,0.020446,0.008495,0.02116,0.01139,,109.7,20260808_085220,mc_cv_fsm_csfddl_gpu_nci_full_atoms32_20260808_085220_20260808_090112
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,32,GradientBoosting,mccv,2,ok,0.64464,0.652597,0.646366,0.627253,0.3218,0.342308,0.327589,0.271782,0.933766,0.79067,0.295459,0.009319,0.012035,0.021992,0.016536,0.022163,,109.7,20260808_085220,mc_cv_fsm_csfddl_gpu_nci_full_atoms32_20260808_085220_20260808_090112
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,32,LinearSVM,mccv,2,ok,0.573222,0.640829,0.591093,0.565675,0.179447,0.363462,0.240223,0.151138,0.892167,0.754115,0.203077,0.0023,0.005892,0.013133,0.007629,0.015565,,109.7,20260808_085220,mc_cv_fsm_csfddl_gpu_nci_full_atoms32_20260808_085220_20260808_090112
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,32,RandomForest,mccv,2,ok,0.714892,0.686289,0.698521,0.666539,0.459331,0.396154,0.423619,0.349036,0.949197,0.816428,0.399385,0.014079,0.024649,0.065049,0.03146,0.01984,,109.7,20260808_085220,mc_cv_fsm_csfddl_gpu_nci_full_atoms32_20260808_085220_20260808_090112
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,64,LogisticRegression,mccv,2,ok,0.595374,0.636398,0.610536,0.584441,0.224559,0.328846,0.266147,0.185845,0.915088,0.780397,0.227835,0.002802,0.009305,0.017962,0.010845,0.007322,,109.18,20260808_081155,mc_cv_fsm_csfddl_gpu_nci_full_atoms64_20260808_081155_20260808_082104
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,64,GradientBoosting,mccv,2,ok,0.679272,0.635124,0.653385,0.637005,0.392942,0.292308,0.335039,0.289781,0.945768,0.805218,0.311194,0.030219,0.05881,0.066717,0.059106,0.007678,,109.18,20260808_081155,mc_cv_fsm_csfddl_gpu_nci_full_atoms64_20260808_081155_20260808_082104
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,64,LinearSVM,mccv,2,ok,0.607263,0.635031,0.619019,0.588694,0.248602,0.317308,0.278744,0.194129,0.922938,0.781827,0.240683,0.001963,0.002938,0.015209,0.003206,0.013044,,109.18,20260808_081155,mc_cv_fsm_csfddl_gpu_nci_full_atoms64_20260808_081155_20260808_082104
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,64,RandomForest,mccv,2,ok,0.706564,0.670559,0.686488,0.660137,0.444186,0.363462,0.399697,0.333473,0.948836,0.833555,0.37536,0.015988,0.031134,0.057896,0.031141,0.003692,,109.18,20260808_081155,mc_cv_fsm_csfddl_gpu_nci_full_atoms64_20260808_081155_20260808_082104
pipeline,fsm+csfddl,fsm,csfddl,csfddl_gpu,fsm_csfddl_gpu,nci_full,128,LogisticRegression,mccv,2,ok,0.618881,0.6507,0.630884,0.593203,0.270303,0.348077,0.301467,0.2003,0.924923,0.805827,0.266586,0.008537,0.022278,0.007892,0.023761,0.003903,,119.55,20260808_083523,mc_cv_fsm_csfddl_gpu_nci_full_atoms128_20260808_083523_20260808_084524
